# Constructed from biom file
#OTU ID	SRR15851693	SRR15851694	SRR15851695	SRR15851696	SRR15851697	SRR15851698	SRR15851699	SRR15851700	SRR15851701	SRR15851702	SRR15851703	SRR15851704	SRR15851705	SRR15851706	SRR15851707	SRR15851708	SRR15851709	SRR15851710	SRR15851711	SRR15851712
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.004457423916384875	0.0	0.0	0.0	0.0	0.0	0.0	0.008341309995897717	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x	0.003265063817156426	0.0	0.0	0.0	0.0	0.0	0.0018444512757454657	0.0	0.0007393411648730797	0.0	0.0	0.0	0.0	0.026938329003145085	0.0	0.0	0.005143391521197007	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	0.0	0.0	0.0	0.0	0.0	0.0	0.003535198278512143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04866253589239837	0.0	0.0	0.0	0.0	0.0	0.0	0.06326480665687714	0.0314192849404117	0.08400872817955113	0.0	0.0	0.004054777752276031
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010	0.0	0.0	0.0	0.0	0.0	0.0023296447291788003	0.0	0.0	0.017662038938634682	0.0	0.0	0.0	0.00555812876331635	0.0	0.011869799314733235	0.0	0.0010910224438902742	0.0	0.0	0.00841557646698799
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0.014989611160581775	0.0	0.0	0.010536247837710332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006021306160259379	0.0	0.025208027410670582	0.016251354279523293	0.10645261845386533	0.0	0.021952126999875976	0.014076964272052636
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004675810473815461	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__	0.0005936479667557139	0.010408560311284046	0.0	0.013052366724327724	0.0	0.015558698727015558	0.0	0.0	0.008954242996796188	0.0	0.0	0.0	0.0014821676702176934	0.0	0.0	0.0	0.0009351620947630922	0.002974326862867877	0.0007441398983008806	0.019967867798944227
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006234413965087282	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004831670822942643	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	0.006084891659246067	0.0005836575875486381	0.007328918322295806	0.0	0.0	0.0	0.0	0.0	0.001807278403023084	0.0	0.000658154534684744	0.010737165027519625	0.0036127836961556276	0.02146861753042527	0.008198727361722957	0.0027085590465872156	0.01371571072319202	0.01800250469630557	0.0	0.00933363935429577
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006234413965087282	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017143372733014527	0.0	0.0	0.0	0.0	0.010286783042394014	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.0	0.026945525291828795	0.03426048565121413	0.034124862399748386	0.0	0.055495465512937846	0.0	0.0188907359830739	0.021687340836277005	0.0	0.007766223509279979	0.05864838040241812	0.010838351088466883	0.0	0.009911894273127754	0.047128927410617555	0.003273067331670823	0.0	0.006325189135557485	0.061816234412057226
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	0.0	0.0032101167315175096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026326181387389757	0.00027068483262654517	0.0	0.018733761794065364	0.0	0.0	0.0014027431421446384	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__	0.0	0.0001945525291828794	0.0	0.0	0.0	0.0	0.0	0.0	0.00837919986856157	0.0	0.0	0.0	0.0007410838351088467	0.0	0.0	0.0	0.0014027431421446384	0.0	0.0	0.003748756789840104
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004675810473815461	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.0	0.0	0.01033112582781457	0.0	0.0	0.011232215658540644	0.0	0.0	0.011583011583011582	0.0	0.02092931420297486	0.0	0.008800370541917554	0.0	0.01297112090063632	0.0	0.003740648379052369	0.0	0.0	0.004207788233493995
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	0.0427426536064114	0.0	0.0	0.0	0.0	0.0	0.0	0.03188756233942874	0.01437607820586544	0.045634050021939446	0.0	0.0	0.007503473830477073	0.02228907425133324	0.036955457660303476	0.012594799566630552	0.021820448877805487	0.0	0.0	0.0
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021358744763000084	0.002193944712593243	0.0	0.0019850221059279976	0.0009263547938860583	0.0	0.0031815956926089083	0.0033856988082340196	0.008104738154613466	0.0	0.0	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014027431421446384	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Luedemannella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015586034912718205	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004080398972343962	0.0	0.025669153137340937	0.0	0.0	0.0	0.033365239983590866	0.0	0.0	0.012624688279301745	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium	0.0	0.010311284046692607	0.0	0.0028306337474445667	0.0	0.0020800399367667858	0.0	0.0	0.00377885484268463	0.01733216322948662	0.0022377254179281295	0.0019850221059279976	0.0	0.02092164638315329	0.0	0.003114842903575298	0.007481296758104738	0.005009392611145898	0.003844722807887883	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030677614364341783	0.0	0.0	0.0	0.0	0.0009351620947630922	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006973882127717763	0.0	0.0	0.002805486284289277	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.0002496047924120143	0.0	0.0	0.0004107450915961554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012468827930174563	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008321096426823299	0.0044691224268689055	0.010130922693266833	0.0	0.0	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00434381992891931	0.0	0.0	0.05989334062628197	0.0	0.0	0.0018703241895261845	0.0	0.0	0.002142146737051488
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003584788029925187	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004675810473815461	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004675810473815461	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009351620947630922	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Pseudarcicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003584788029925187	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010969723562966214	0.0	0.0	0.0	0.0	0.0	0.0	0.017923940149625936	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018355359765051395	0.0	0.0029613466334164587	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Sporichthyaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010910224438902742	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007793017456359103	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.0	0.00029182879377431906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010939422945439629	0.0	0.0	0.007948877805486284	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.00031308703819661864	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Cyanobium_PCC-6307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017144638403990024	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003117206982543641	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia	0.0	0.017315175097276266	0.0	0.02437490171410599	0.0	0.01730593227389966	0.0	0.0	0.0	0.0	0.030801632223246018	0.0	0.0	0.0	0.0	0.0	0.0	0.04461490294301816	0.02455661664392906	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus	0.022558622736717125	0.0	0.0	0.0169838024846674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019471660672206376	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01413865806771673	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella	0.025823686553873553	0.0	0.0	0.03082245636106306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032818268836318884	0.0075868820362212435	0.0	0.0	0.0	0.015502914547935011	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007897854416216928	0.0	0.0	0.0	0.025208027410670582	0.0	0.0	0.017532874139010644	0.0033486295423539626	0.0
d__Bacteria;__;__;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032859607327692436	0.0	0.0	0.0	0.00018527095877721167	0.0	0.0	0.0	0.0	0.00031308703819661864	0.00024804663276696017	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008932941752325013	0.0	0.0	0.0	0.004340816073421803	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002	0.003116651825467498	0.014299610894941634	0.017218543046357615	0.0	0.0	0.01738913387137033	0.0	0.002266888317968868	0.013061693912757742	0.0	0.009740687113334211	0.025444374266895244	0.04641037517369152	0.0	0.031448849730788056	0.0	0.0	0.0	0.009797841994294927	0.033585800627342975
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	0.0	0.0010700389105058367	0.00026490066225165563	0.0003145148608271741	0.0	0.003993676678592229	0.0	0.0	0.01141871354637312	0.0	0.0	0.0	0.0025937934228809634	0.0	0.0	0.0	0.0	0.0	0.0003720699491504403	0.0009180628873077806
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group	0.0	0.0	0.01130242825607064	0.003302406038685328	0.0	0.0052417006406523005	0.0	0.0	0.015361866425696213	0.0	0.0	0.019669764504195615	0.011301528485409912	0.0	0.006852667645619187	0.0	0.0	0.0	0.0021083963785191616	0.02012087828016219
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;__	0.0	0.0009727626459143969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009214163485586416	0.0	0.0	0.010392451798167647	0.0	0.0013542795232936078	0.0	0.0	0.0021083963785191616	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024804663276696017	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0012480239620600716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04485163407630247	0.0	0.0	0.0	0.0	0.0009921865310678407	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014	0.0	0.021303501945525292	0.033730684326710815	0.0	0.0	0.009401780514185873	0.0	0.0	0.03729565431693091	0.0	0.027905752270633143	0.0011729676080483623	0.04307549791570171	0.0006837139340899768	0.03499755261869799	0.010021668472372697	0.0	0.0	0.0	0.03840563078570882
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010268627289903886	0.0	0.0	0.0	0.0	0.0	0.0	0.010021668472372697	0.0	0.0	0.0	0.010328207482212531
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	0.02122291481151677	0.0061284046692607	0.015011037527593819	0.027362792891964145	0.0	0.009568183709127214	0.0	0.0	0.0066540704838577176	0.0	0.033434250361984996	0.008661914644049445	0.02603056970819824	0.0	0.005996084189916789	0.0058234019501625135	0.0	0.0	0.0	0.002371662458878433
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035752979414951244	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002628768586215395	0.0	0.0	0.0	0.0	0.0008204567209079721	0.0	0.011240520043336946	0.0	0.00031308703819661864	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group	0.0	0.007587548638132296	0.010154525386313467	0.01761283220632175	0.0	0.031367002246443135	0.0	0.0	0.020208658506530846	0.0	0.001316309069369488	0.024993232879184337	0.04409448818897638	0.0	0.0031815956926089083	0.011105092091007584	0.0	0.0	0.0	0.022033509295386736
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013299078132084027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01557421451787649	0.0	0.0	0.0	0.0033662305867951953
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819	0.0	0.010797665369649805	0.0	0.020915238245007076	0.0	0.0039104750811215575	0.0	0.0069517908417711955	0.008707795941838495	0.0	0.0	0.003518902824145087	0.0013895321908290875	0.0	0.0	0.011375947995666305	0.0	0.0	0.0	0.0018361257746155612
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__uncultured	0.0	0.0	0.011125827814569536	0.0	0.0	0.0038272734836508862	0.0	0.0	0.00303951367781155	0.0	0.0	0.005594153207615266	0.012135247799907364	0.0	0.0011013215859030838	0.0025731310942578548	0.0	0.0	0.0	0.0009180628873077806
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	0.0008904719501335708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018045655508436343	0.0	0.0	0.0	0.0014897074756229686	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Intestinibacter	0.0	0.009143968871595331	0.005562913907284768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005958829902491874	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	0.0	0.00943579766536965	0.006357615894039735	0.0	0.0	0.010316998086363258	0.0	0.0	0.01059722336318081	0.0	0.0	0.005143011819904358	0.024363131079203335	0.0	0.022148800783162018	0.00528169014084507	0.0	0.0	0.0	0.028383444265932218
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315798971397636	0.0	0.0	0.029123837493881546	0.0027085590465872156	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	0.0	0.008463035019455252	0.0	0.0	0.0	0.0	0.0	0.010276560374792201	0.0	0.0	0.0	0.0021654786610123614	0.0	0.0	0.0	0.0020314192849404116	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040628385698808235	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;__	0.0	0.0035992217898832683	0.0004415011037527594	0.0	0.0	0.010566602878775273	0.0	0.0	0.03819929351844246	0.0	0.0	0.01362446990886944	0.0004631773969430292	0.0	0.0	0.0	0.0	0.0	0.0	0.001071073368525744
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured	0.0	0.002529182879377432	0.0012362030905077263	0.0	0.0	0.0	0.0	0.0	0.004600345025876941	0.0	0.005791759905225747	0.0023459352160967247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018045655508436344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured	0.0	0.026750972762645913	0.0011479028697571744	0.00691932693819783	0.0	0.0019968383392961146	0.0	0.0	0.010843670418138503	0.0	0.009740687113334211	0.010827393305061807	0.006113941639647985	0.0	0.005139500734214391	0.0	0.0	0.0007827175954915466	0.0	0.014842016678142453
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034286745466029053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	0.0	0.0	0.0141280353200883	0.0	0.0	0.008486562942008486	0.0	0.0	0.0063254744105807935	0.0	0.0	0.01723360101055671	0.003890690134321445	0.0	0.0	0.0	0.0	0.0	0.0	0.00841557646698799
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella	0.0029682398337785693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01416583957412253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus	0.0	0.0029182879377431907	0.0	0.0	0.0	0.0	0.0	0.0	0.005832580300665407	0.0	0.0	0.007849860146169809	0.013710050949513664	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004421185599566904	0.003427512737378416	0.012033365239983591	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerellaceae	0.0	0.010797665369649805	0.0	0.019814436232111966	0.0	0.020051584990431817	0.0	0.0	0.0	0.0	0.014742661576938265	0.01885771000631598	0.020287169986104678	0.0	0.0074645129711209	0.0	0.0	0.0	0.0	0.015530563843623288
